Domain_Name Component,Domain_ID Qualifier,SubDomain_Name Component,SubDomain_ID Qualifier,SRT_ID Qualifier,Bus_Cap Component,Cap_Bus_ID Qualifier,bus_cap_notes Qualifier,Bus_Cap_Detail Qualifier,Scope_Type Qualifier,Intake_Status Qualifier
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
Supply Chain Management,108,Return of Goods,1036,923,ILS Buyers Remorse,1533,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,924,ILS Upgrade and Turn-in,1534,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,926,ILS Loan Payoff,1536,NULL,,Migration Cohort 2,Backlog
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,927,ILS Customer Account and IP Status,1537,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Revenue Accounting & Accounts Receivable,1052,928,BSSe BENB ILS Infrastructure Value Drop 1,1538,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
Care,101,Bill Adjustments,1006,930,ILS Customer Care Support,1539,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,931,ILS Back Office,1540,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
"Mediation, Billing, & Revenue Management",110,Loan Management,1046,933,ILS Securitization,1541,NULL,,Migration Cohort 2,Prioritized
Contact Management,102,Messaging,1013,934,Differentiate between Carrier and Warehouse for Receipts,1543,NULL,"Differentiate between customer drop off at UPS / FedEx and when devices are received at the RL warehouse.  Today we're using the same value for both, which is triggering an extra comm to the customer.",Future Phase,Backlog
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Sales Negotiation & Order Capture,116,Product Configuration,1087,935,AIA Promos VD6,1544,NULL,,BSSe AIA Acceleration,Prioritized
Supply Chain Management,108,Planning,1033,994,Simple Wireless Returns & Exchanges,1546,NULL,"Direct Fulfillment/Supply Chain Integration  ~Support OOP/ICU/Social Media – Office of President/Urgent Care Unit;  Specialized Reps.  ICU handles return fallout, reversal of upgrades, etc. (ACC - formerly OPUS/TLG)  ~Online Direct Fulfillment  Order  ~Non-return (ICU)  ",Migration Cohort 2,Prioritized
Supply Chain Management,108,Planning,1033,994,Simple Wireless Returns & Exchanges,1546,NULL,"Direct Fulfillment/Supply Chain Integration  ~Support OOP/ICU/Social Media – Office of President/Urgent Care Unit;  Specialized Reps.  ICU handles return fallout, reversal of upgrades, etc. (ACC - formerly OPUS/TLG)  ~Online Direct Fulfillment  Order  ~Non-return (ICU)  ",Migration Cohort 2,Prioritized
Supply Chain Management,108,Planning,1033,994,Simple Wireless Returns & Exchanges,1546,NULL,"Direct Fulfillment/Supply Chain Integration  ~Support OOP/ICU/Social Media – Office of President/Urgent Care Unit;  Specialized Reps.  ICU handles return fallout, reversal of upgrades, etc. (ACC - formerly OPUS/TLG)  ~Online Direct Fulfillment  Order  ~Non-return (ICU)  ",Migration Cohort 2,Prioritized
Supply Chain Management,108,Planning,1033,994,Simple Wireless Returns & Exchanges,1546,NULL,"Direct Fulfillment/Supply Chain Integration  ~Support OOP/ICU/Social Media – Office of President/Urgent Care Unit;  Specialized Reps.  ICU handles return fallout, reversal of upgrades, etc. (ACC - formerly OPUS/TLG)  ~Online Direct Fulfillment  Order  ~Non-return (ICU)  ",Migration Cohort 2,Prioritized
Supply Chain Management,108,Planning,1033,994,Simple Wireless Returns & Exchanges,1546,NULL,"Direct Fulfillment/Supply Chain Integration  ~Support OOP/ICU/Social Media – Office of President/Urgent Care Unit;  Specialized Reps.  ICU handles return fallout, reversal of upgrades, etc. (ACC - formerly OPUS/TLG)  ~Online Direct Fulfillment  Order  ~Non-return (ICU)  ",Migration Cohort 2,Prioritized
Supply Chain Management,108,Planning,1033,994,Simple Wireless Returns & Exchanges,1546,NULL,"Direct Fulfillment/Supply Chain Integration  ~Support OOP/ICU/Social Media – Office of President/Urgent Care Unit;  Specialized Reps.  ICU handles return fallout, reversal of upgrades, etc. (ACC - formerly OPUS/TLG)  ~Online Direct Fulfillment  Order  ~Non-return (ICU)  ",Migration Cohort 2,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,958,"ID Verification, Fraud Prevention",1547,NULL,,Migration Cohort 1,Prioritized
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
